brand,model_number,model_name,alternatives,inches,width,height,panel,on_w,sleep_w,off_w,max_nits,hdr,certified
Samsung,S27A700NWN,S27A700NWN,S27A700NW*|S27A702NWN|S27A702NW*|S27A704NWN|S27A704NW*|S27A706NWN|S27A706NW*,27,3840,2160,IPS LCD,24.9,0.5,0.5,314,,2021-01-29
Samsung,S27A800UNN,S27A800UNN,S27A800UN*|S27A80DUNN*,27,3840,2160,IPS LCD,26.5,0.5,0.5,341,,2021-05-31
Samsung,S27B800PXN,S27B800PXN,S27B800PEN|S27B800PE*|S27B800PX*|S27B802PEN|S27B802PE*|S27B804PEN|S27B804PE*|S27B804PXN|S27B804PX*|S27B806PXN|S27B806PX*|S27B80*PE*|S27B80*PX*,27,3840,2160,IPS LCD,27.3,0.5,0.5,360,,2022-03-02
Samsung,S27D400GAN,S27D400GAN,S27D400GA*|S27D400GEN|S27D400GE*|S27D400GSN|S27D400GS*|S27D402GAN|S27D402GA*|S27D402GEN|S27D402GE*|S27D402GSN|S27D402GS*|S27D404GAN|S27D404GA*|S27D404GEN|S27D404GE*|S27D406GAN|S27D406GA*|S27D406GEN|S27D406GE*|S27D408GAN|S27D408GA*|S27D408GEN|S27D408GE*|S27D409GAN|S27D409GA*|S27D409GEN|S27D409GE*|S27D40*GA*|S27D40*GE*|S27D40*GS*,27,1920,1080,IPS LCD,13.1,0.5,0.5,342,,2024-09-23
Samsung,S27D600EAN,S27D600EAN,S27D600EAL|S27D600EA*|S27D600EAU|S27D600EEN|S27D600EE*|S27D600ESN|S27D600ES*|S27D602EA*|S27D602EEN|S27D602EE*|S27D602ESN|S27D602ES*|S27D604EA*|S27D604EEN|S27D604EE*|S27D606EA*|S27D60*EE*|S27D60*ES*,27,2560,1440,IPS LCD,17,0.5,0.5,443,,2024-02-26
Samsung,S27D600UAN,S27D600UAN,S27D600UAL|S27D600UA*|S27D600UAU|S27D600UEN|S27D600UE*|S27D600USN|S27D600US*|S27D602UA*|S27D602UEN|S27D602UE*|S27D602USN|S27D602US*|S27D604UA*|S27D604UEN|S27D604UE*|S27D606UA*|S27D60*UE*|S27D60*US*,27,2560,1440,IPS LCD,20.6,0.5,0.5,422,,2024-02-27
Samsung,S27D700EAN,S27D700EAN,S27D700EA*|S27D702EAN|S27D702EA*|S27D704EAN|S27D704EA*|S27D706EAN|S27D706EA*|S27D707EAN|S27D707EA*,27,3840,2160,IPS LCD,23.8,0.5,0.5,387,,2024-03-27
Samsung,S27D800EAN,S27D800EAN,S27D800EA*|S27D800EEN|S27D800EE*|S27D802EAN|S27D802EA*|S27D802EEN|S27D802EE*|S27D804EAN|S27D804EA*|S27D804EEN|S27D804EE*|S27D806EAN|S27D806EA*|S27D80*EE*,27,3840,2160,IPS LCD,23.5,0.5,0.5,342,,2024-03-28
Samsung,S27D800UAN,S27D800UAN,S27D800UA*|S27D800UEN|S27D800UE*|S27D802UAN|S27D802UA*|S27D802UEN|S27D802UE*|S27D804UAN|S27D804UA*|S27D804UEN|S27D804UE*|S27D806UAN|S27D806UA*|S27D80*UE*,27,3840,2160,IPS LCD,25.8,0.5,0.5,399,,2024-03-28
Samsung,S27F43*UA****,LS27F43*UA****,*S27F43*UA****,27,1920,1080,IPS LCD,13.85,0.46,0.23,300,,2025-03-28
Samsung,S27H800EAN,S27H800EAN,S27H800EA*|S27H802EAN|S27H802EA*|S27H804EAN|S27H804EA*|S27H80DEAN|S27H80DEA*|S27H80*EA*,26.9,3840,2160,IPS LCD,23.2,0.5,0.5,420,,2026-03-17
Samsung,S27H800UAN,S27H800UAN,S27H800UA*|S27H802UAN|S27H802UA*|S27H804UAN|S27H804UA*|S27H80DUAN|S27H80DUA*|S27H80*UA*,26.9,3840,2160,IPS LCD,28.2,0.5,0.5,360,,2026-03-17
Samsung,"S27HG31*** (* = 0-9, A-Z or blank)","S27HG31*** (* = 0-9, A-Z or blank)",S27HG31***|LS27HG31******,27,1920,1080,IPS LCD,12,0.14,0.14,279,,2026-05-11
Samsung,S27HG320EN,S27HG320EN,S27HG32*E*,27,1920,1080,IPS LCD,10.11,0.14,0.15,270,,2026-06-30
Samsung,S27R65*FD#,S27R65*FD#,#S27R65*FD####,27,1080,1920,TFT LCD,13.49,0.2,0.19,368.3,,2019-09-03
Samsung,S32A700NWN,S32A700NWN,S32A700NW*|S32A702NWN|S32A702NW*|S32A704NWN|S32A704NW*|S32A706NWN|S32A706NW*,31.5,3840,2160,VA LCD,33.3,0.5,0.5,333,,2021-01-12
Samsung,S32B800PXN,S32B800PXN,S32B800PEN|S32B800PE*|S32B800PX*|S32B802PEN|S32B802PE*|S32B804PEN|S32B804PE*|S32B804PXN|S32B804PX*|S32B806PXN|S32B806PX*|S32B80*PE*|S32B80*PX*,32,3840,2160,IPS LCD,36.5,0.5,0.5,380,DisplayHDR 600,2022-03-02
Samsung,S32D600EAN,S32D600EAN,S32D600EAL|S32D600EA*|S32D600EAU|S32D600EEN|S32D600EE*|S32D602EA*|S32D602EEN|S32D602EE*|S32D604EA*|S32D604EEN|S32D604EE*|S32D606EA*|S32D60*EE*,32,2560,1440,IPS LCD,21.3,0.5,0.5,384,,2024-02-26
Samsung,S32D600UAN,S32D600UAN,S32D600UAL|S32D600UA*|S32D600UAU|S32D600UEN|S32D600UE*|S32D602UA*|S32D602UEN|S32D602UE*|S32D604UA*|S32D604UEN|S32D604UE*|S32D606UA*|S32D60*UE*,32,2560,1440,IPS LCD,24.8,0.5,0.5,379,,2024-02-27
Samsung,S32D700EAN,S32D700EAN,S32D700EA*|S32D701EAN|S32D701EA*|S32D702EAN|S32D702EA*|S32D703EAN|S32D703EA*|S32D704EAN|S32D704EA*|S32D705EAN|S32D705EA*|S32D706EAN|S32D706EA*|S32D707EAN|S32D707EA*,32,3840,2160,VA LCD,34.3,0.5,0.5,383,,2024-03-27
Samsung,S32D700EBN,S32D700EBN,S32D700EB*|S32D702EBN|S32D702EB*|S32D704EBN|S32D704EB*|S32D706EBN|S32D706EB*|S32D708EBN|S32D708EB*|S32D709EBN|S32D709EB*|S32D70*EB*,32,3840,2160,IPS LCD,25.71,0.5,0.5,457,,2025-01-02
Samsung,S32D800EAN,S32D800EAN,S32D800EA*|S32D800EEN|S32D800EE*|S32D802EAN|S32D802EA*|S32D802EEN|S32D802EE*|S32D804EAN|S32D804EA*|S32D804EEN|S32D804EE*|S32D806EAN|S32D806EA*|S32D80*EE*,32,3840,2160,VA LCD,34.5,0.5,0.5,369,,2024-03-28
Samsung,S32D800UAN,S32D800UAN,S32D800UA*|S32D800UBN|S32D800UB*|S32D800UEN|S32D800UE*|S32D802UAN|S32D802UA*|S32D802UBN|S32D802UB*|S32D802UEN|S32D802UE*|S32D804UAN|S32D804UA*|S32D804UBN|S32D804UB*|S32D804UEN|S32D804UE*|S32D806UAN|S32D806UA*|S32D806UBN|S32D806UB*|S32D808UBN|S32D808UB*|S32D809UBN|S32D809UB*|S32D80*UB*|S32D80*UE*,32,3840,2160,VA LCD,35.8,0.5,0.5,368,,2024-03-27
Samsung,S32D800UBN,S32D800UBN,S32D800UB*|S32D802UBN|S32D802UB*|S32D804UBN|S32D804UB*|S32D806UBN|S32D806UB*|S32D808UBN|S32D808UB*|S32D809UBN|S32D809UB*|S32D80*UB*,32,3840,2160,IPS LCD,26.2,0.5,0.5,448,,2025-01-02
Samsung,S32H800EAN,S32H800EAN,S32H800EA*|S32H802EAN|S32H802EA*|S32H804EAN|S32H804EA*|S32H80DEAN|S32H80DEA*|S32H80*EA*,31.5,3840,2160,VA LCD,34.8,0.5,0.5,410,,2026-03-17
Samsung,S32H800UAN,S32H800UAN,S32H800UA*|S32H802UAN|S32H802UA*|S32H804UAN|S32H804UA*|S32H80DUAN|S32H80DUA*|S32H80*UA*,31.5,3840,2160,VA LCD,36.2,0.5,0.5,370,,2026-03-17
Samsung,S34A650UBN,S34A650UBN,S34A650UB*|S34A652UBN|S34A652UB*|S34A654UBN|S34A654UB*,34,3440,1440,VA LCD,27,0.5,0.5,417,,2022-07-25
Samsung,S34C650TAN,S34C650TAN,S34C650TA*|S34C652TAN|S34C652TA*|S34C654TAN|S34C654TA*,34,3440,1440,VA LCD,29.58,0.5,0.5,339,,2023-11-01
Samsung,S34C650UAN,S34C650UAN,S34C650UA*|S34C650UEN|S34C650UE*|S34C650UNI|S34C652UAN|S34C652UA*|S34C652UEN|S34C652UE*|S34C654UAN|S34C654UA*|S34C654UEN|S34C654UE*|S34C65*UE*,34,3440,1440,VA LCD,29.2,0.5,0.5,441,,2023-05-08
Samsung,S34C650VAN,S34C650VAN,S34C650VA*|S34C650VEN|S34C650VE*|S34C652VAN|S34C652VA*|S34C652VEN|S34C652VE*|S34C654VAN|S34C654VA*|S34C654VEN|S34C654VE*|S34C65*VA*|S34C65*VE*,34,3440,1440,VA LCD,28.64,0.5,0.5,444,,2023-05-08
Samsung,S37D700EAN,S37D700EAN,S37D700EA*|S37D702EAN|S37D702EA*|S37D704EAN|S37D704EA*|S37D70*EA*,37,3840,2160,VA LCD,31.9,0.5,0.5,432,,2025-01-06
Samsung,S37D800EAN,S37D800EAN,S37D800EA*|S37D802EAN|S37D802EA*|S37D804EAN|S37D804EA*|S37D80*EA*,37,3840,2160,VA LCD,31.9,0.5,0.5,432,,2025-01-05
Samsung,S37D800UAN,S37D800UAN,S37D800UA*|S37D802UAN|S37D802UA*|S37D804UAN|S37D804UA*|S37D80*UA*,37,3840,2160,VA LCD,32.1,0.5,0.5,445,,2025-01-05
Samsung,S40H850TAN,S40H850TAN,S40H850TA*|S40H852TAN|S40H852TA*|S40H854TAN|S40H854TA*|S40H85*TA*,39.6,5120,2160,VA LCD,57,0.5,0.5,220,,2026-03-17
Samsung,S49F950UAN,S49F950UAN,S49F950UA*|S49F952UAN|S49F952UA*|S49F954UAN|S49F954UA*|S49F95*UA*,49,5120,1440,VA LCD,52.2,0.5,0.5,507,,2025-05-19
Sansui,ES-22X3,ES-22X3,L****22**********|LM-22X3,21.5,1920,1080,TN LCD,13.35,0.13,0.1,250,,2023-08-02
Sansui,ES-24X3A,ES-24X3A,L****24**********|LM-24X3A,23.8,1920,1080,IPS LCD,14,0.17,0.14,251.7,,2023-08-29
Sansui,ES-24X5A,ES-24X5A,L****24**********|LM-24X5A,23.8,1920,1080,TFT LCD,10.5,0.17,0.15,250,,2023-08-04
Sansui,SM24M1,SM24M1,LM-24M01,23.8,1920,1080,IPS LCD,12.25,0.07,0.05,157.5,,2022-03-05
SCEPTRE,E22,F22,E229W-19203RT|E229W-19203RTA|E22*W-19203RT***,21.5,1920,1080,TFT LCD,12.54,0.14,0.13,585,,2021-08-13
SCEPTRE,E248B-1653PT,L24,E240B-1653PT|E240B-FPT168|E241B-1653PT|E241B-FPT168|E242B-1653PT|E242B-FPT168|E243B-1653PT|E243B-FPT168|E244B-1653PT|E244B-FPT168|E245B-1653PT|E245B-FPT168|E246B-1653PT|E246B-FPT168|E247B-1653PT|E247B-FPT168|E248B-FPT168|E249B-1653PT|E249B-FPT168|M24,23.8,1920,1080,TFT LCD,11,0.15,0.12,308,,2020-05-11
SCEPTRE,E275W-19203PT,E27,E270W-19203PT|E270W-FPT|E271W-19203PT|E271W-FPT|E272W-19203PT|E272W-FPT|E273W-19203PT|E273W-FPT|E274W-19203PT|E274W-FPT|E275W-FPT|E276W-19203PT|E276W-FPT|E277W-19203PT|E277W-FPT|E278W-19203PT|E278W-FPT|E279W-19203PT|E279W-FPT|F27,27,1920,1080,TFT LCD,14.06,0.16,0.12,460,,2020-05-11
SCEPTRE,"F22, E22, E225W-FW144G, E22XW-FW120XXXXX, E22XW-FW144XXXXX ( X can be any alphanumeric character, symbol or blank, which represents different sales area code.)",LED monitor,F22|E22|E225W-FW144G|E22XW-FW120XXXXX|E22XW-FW144XXXXX,21.4,1920,1080,VA LCD,13.51,0.13,0.16,285.9,,2025-12-29
Sharp,DD-E224F,MultiSync E224F,DD-E224FW,21.5,1920,1080,VA LCD,7.61,0.15,0.1,250,,2025-06-27
Sharp,DD-E224FL,MultiSync E224FL,DD-E224FLW,21.5,1920,1080,VA LCD,9.67,0.29,0.26,250,,2025-06-27
Sharp,DD-E244F,MultiSync E244F,DD-E244FW,23.8,1920,1080,IPS LCD,11.9,0.12,0.11,250,,2025-06-27
Sharp,DD-E244FL,MultiSync E244FL,DD-E244FLW,23.8,1920,1080,IPS LCD,13.04,0.26,0.21,250,,2025-06-27
Sharp,DD-EA241F,DD-EA241F,DD-EA241FG|DD-EA241FW,23.8,1080,1920,IPS LCD,12.84,0.29,0.24,250,,2025-05-09
Sharp,DD-EA241W,DD-EA241W,DD-EA241WW,24,1920,1200,TFT LCD,11.86,0.3,0.25,300,,2025-05-09
Sharp,DD-EA242F,DD-EA242F,DD-EA242FW,23.8,1920,1080,TFT LCD,14.81,0.48,0.18,250,,2025-05-09
Sharp,DD-EA242W,DD-EA242W,DD-EA242WW,24.1,1920,1200,IPS LCD,13.31,0.29,0.18,300,,2025-05-09
Sharp,DD-EA271F,DD-EA271F,DD-EA271FW,27,1080,1920,IPS LCD,13.85,0.3,0.23,250,,2025-05-09
Sharp,DD-EA272F,DD-EA272F,DD-EA272FW,27,1920,1080,TFT LCD,16.81,0.57,0.19,250,,2025-05-09
Sharp,DD-EA272QW,MultiSync EA272QW,DD-EA272Q,27,2560,1440,IPS LCD,14.26,0.41,0.19,350,,2024-04-09
Sharp,DD-EA272UW,MultiSync EA272UW,DD-EA272U,27,3840,2160,ADS,15.04,0.49,0.19,400,,2024-04-09
SiComputer,NI24,Scena NI24,N*24*|N*24,23.8,1920,1080,TFT LCD,13.61,0.2,0.17,400,,2020-11-23
SiComputer,NI27,Scena NI27,N*27*|N*27,27,1920,1080,TFT LCD,12.42,0.18,0.16,450,,2022-05-26
SiComputer,Scena NC24,Scena NC24,N*24|N*24*|NC24,24,1920,1080,TFT-LCD,14.42,0.25,0.23,250,,2022-04-04
SiComputer,Scena NC27,LCD Monitor,N*27|N*27*|N*27**|N*27***|NC27,26.9,1920,1080,IPS LCD,12.08,0.3,0.28,311.8,,2022-08-25
SiComputer,"Scena NH24* (*=A-Z, a-z or 0-9)","Scena NH24* (*=A-Z, a-z or 0-9)",,23.8,1920,1080,TFT-LCD,14.39,0.24,0.11,244,,2024-07-09
SiComputer,"Scena NH27* (*=A-Z, a-z or 0-9)","Scena NH27* (*=A-Z, a-z or 0-9)",,27,2560,1440,TFT-LCD,18.39,0.26,0.14,260,,2024-07-09
SMART,SIP-727,SIP-727,SIP-727P|SP7-1,27,3840,2160,LCD,26.12,0.29,0.29,400,,2025-06-05
TEROS,TE-2712S,TE-2712S,TE-27*****,27,1920,1080,TN LCD,13.65,0.08,0.07,350,,2024-06-25
Thermaltake,GM-GCE-49CEUB,GM-GCE-49CEUB,GM-GCE-49CEUB-AU|GM-GCE-49CEUB-CN|GM-GCE-49CEUB-EU|GM-GCE-49CEUB-JP|GM-GCE-49CEUB-TW|GM-GCE-49CEUB-UK|GM-GCE-49CEUB-US,48.7,1440,5120,IPS LCD,45.84,0.4,0.27,400,,2025-10-16
Toshiba,6150-P15,6150-P15,6150-B15,15,1024,768,VA LCD,6.6,1,0.42,320,,2025-02-05
Toshiba,6150-P16,6150-P16,6150-B16,15.6,1920,1080,VA LCD,7.1,1.1,0.42,400,,2025-02-05
Toshiba,6150-P19,6150-P19,6150-B19,19.5,1920,1080,VA LCD,10.1,1.21,0.48,400,,2025-06-30
Toshiba,6150-P24,6150-P24,6150-B24,24,1920,1080,VA LCD,13.2,1.1,0.45,360,,2025-02-05
V7,L238V0-HAS-E,L238V0-HAS-E,L238V0-E|L238V0-HAS-N|L238V0-N|L238V1-E|L238V1-HAS-E|L238V1-HAS-N|L238V1-N|T238F10,23.8,1920,1080,IPS LCD,12.37,0.16,0.12,350,,2024-11-08
V7,L238V1-HAS-N,L238V1-HAS-N,L238V0-E|L238V0-HAS-E|L238V0-HAS-N|L238V0-N|L238V1-E|L238V1-HAS-E|L238V1-N|T238F10,23.8,1920,1080,IPS LCD,13.52,0.15,0.13,350,,2025-03-05
V7,L270QC-HAS-N,L270QC-HAS-N,J270Q10|L270QC-HAS-E,27,2560,1440,IPS LCD,16.06,0.35,0.21,300,,2024-11-15
V7,L270V0-HAS-E,L270V0-HAS-E,L270V0-E|L270V0-N|L270V0-HAS-N|L270V1-E|L270V1-HAS-E|L270V1-HAS-N|L270V1-N|T270F10,27,1920,1080,IPS LCD,14.7,0.23,0.13,350,,2024-11-08
V7,L270V1-N,L270V1-N,L270V0-E|L270V0-HAS-E|L270V0-HAS-N|L270V0-N|L270V1-E|L270V1-HAS-E|L270V1-HAS-N|L270V1|T270F10,27,1920,1080,IPS LCD,12.68,0.16,0.13,350,,2025-05-13
VAIO,VJ5VP141XXXX,VJ5VP141XXXX,,14,1920,1200,LCD,3.78,0.47,,400,,2024-04-26
Vastec,MF2439-K,LED Monitor,MF24********|MF2403|MF2404|MF2405|MF2407|MF2408|MF2409|MF240A|MF240B|MF240E|MF240G|MF240K|MF240L|MF2410|MF2411|MF2412|MF2413|MF2416|MF2418|MF2419|MF2420|MF2421|MF2422|MF2423|MF2424|MF2425|MF2426|MF2427|MF2428|MF2429|MF2430|MF2431|MF2432|MF2433|MF2434|MF2438|MF2439|MF2439-B|MF2439-B1|MF2439-B2|MF2439-K1|MF2439-K2|MF2440|MF2441|MF2442,23.8,1920,1080,IPS LCD,11.36,0.11,0.1,430.2,,2025-08-12
Vastec,MF2739-K,LED Monitor,MF27********|MF2703|MF2704|MF2705|MF2707|MF2708|MF2709|MF270A|MF270B|MF270E|MF270G|MF270K|MF270L|MF2710|MF2711|MF2712|MF2713|MF2716|MF2718|MF2719|MF2720|MF2721|MF2722|MF2723|MF2724|MF2725|MF2726|MF2727|MF2728|MF2729|MF2730|MF2731|MF2732|MF2733|MF2734|MF2738|MF2739|MF2739-B|MF2739-B1|MF2739-B2|MF2739-K1|MF2739-K2|MF2740|MF2741|MF2742,27,1920,1080,IPS LCD,11.87,0.11,0.1,519.9,,2025-08-12
ViewSonic,VA2456A-MHD,VS20212,VA2456A*********|VA2456A-MHD-1B|VA2456A-MHD_H2-1B|VA2456A-MHD_H2,23.8,1920,1080,IPS LCD,11.5,0.14,0.13,250,,2024-11-14
ViewSonic,VA2756A-MHD,VS20215,VA2756A********|VA2756A-MHD-1B,27,1920,1080,IPS LCD,13.15,0.12,0.12,250,,2024-11-13
ViewSonic,VA3420C,VS20506,VA34********|VG3420C|VG344********,34.1,3440,1440,IPS LCD,29.24,0.28,0.18,300,,2025-02-13
ViewSonic,VA3820C,VS20395,VA38********|VG38********|VG3820C|VX38********|VX3818C,37.5,3840,1600,IPS LCD,27.85,0.29,0.2,300,,2025-01-06
ViewSonic,VG3419C-2,VS20781,VA3420C-2|VG3409C,34,3440,1440,IPS LCD,25.74,0.31,0.31,300,,2025-08-08
ViewSonic,VP2766-4K,VS21439,,27,3840,2160,IPS LCD,18.99,0.46,0.21,350,,2026-06-16
ViewSonic,VS15560,VX2252mh,,21.5,1920,1080,TN LCD,9.4,0.1,0.1,250,,2019-11-01
ViewSonic,VS15562,VX2452mh,,23.5,1920,1080,TN LCD,12.6,0.1,0.1,250,,2019-11-01
ViewSonic,VS15826,VA708a,,17,1280,1024,TN LCD,7.7,0.2,0.2,250,,2019-12-20
ViewSonic,VS15843,VA951S,VG939Sm,19,1280,1024,TN LCD,10.68,0.2,0.1,250,,2019-11-14
ViewSonic,VS16453,TD2230,,21.5,1920,1080,TFT LCD,14.51,0.24,0.21,326.7,,2019-10-02
ViewSonic,VS16475,VP2468A,VP2468A-2,23.8,1920,1080,IPS LCD,12.57,0.76,0.18,250,,2020-09-10
ViewSonic,VS16814,VP2768A,VP2768A-2,27,2560,1440,IPS LCD,14.5,0.61,0.2,350,,2025-10-16
ViewSonic,VS16894,VP3268a-4K,,31.5,3840,2160,IPS LCD,26.73,0.4,0.21,350,,2021-03-05
ViewSonic,VS16980,VP3881a,,37.5,3840,1600,TFT LCD,35.17,0.45,0.22,300,,2021-06-16
ViewSonic,VS17067,VG2448-PF,VG2448|VG2448_H|VG2448_H2,23.8,1920,1080,IPS LCD,12.76,0.19,0.13,250,,2019-12-09
ViewSonic,VS17090,VX3276-2K-MHD-3T,VX3276-2K-mhd,31.5,2560,1440,IPS LCD,18.14,0.18,0.13,250,,2025-12-22
ViewSonic,VS17090,VX3276-2K-mhd,,31.5,2560,1440,IPS LCD,24.24,0.3,0.16,250,,2019-09-26
ViewSonic,VS17287,VG2439smh,,23.5,1920,1080,VA LCD,10.6,0.2,0.1,250,,2019-10-28
ViewSonic,VS17294,VA2256-mhd,VA2256-h|VA2256-mh,21.5,1920,1080,VA LCD,11.99,0.2,0.14,250,,2019-11-14
ViewSonic,VS17350,VG2248,VG2248_H|VG2248_H2,21.5,1920,1080,VA LCD,11.45,0.19,0.13,250,,2019-12-09
ViewSonic,VS17380,VP2768-4K,,27,3840,2160,IPS LCD,17.68,0.24,0.2,350,,2019-10-25
ViewSonic,VS17380,VP2768a-4K,,27,3840,2160,IPS LCD,21.55,0.56,0.21,350,,2021-03-05
ViewSonic,VS17528,VG2455,VG245,23.8,1920,1080,IPS LCD,10.21,0.27,0.19,250,,2019-10-23
ViewSonic,VS17529,VG2755,VG275,27,1920,1080,IPS LCD,13.89,0.3,0.2,250,,2019-11-07
ViewSonic,VS17551,VG2455-2K,,23.8,2560,1440,IPS LCD,8.86,0.31,0.21,300,,2019-11-07
ViewSonic,VS17552,VG2755-2K,,26.9,2560,1440,IPS LCD,15.03,0.3,0.21,350,,2018-09-14
ViewSonic,VS17780,TD2760,,27,3840,2160,VA LCD,19.05,0.18,0.11,350,,2020-01-09
ViewSonic,VS17978,TD2455,,23.8,1920,1080,In-cell Self Capacitive type multi-point touch LCD,8.88,1.98,0.19,250,,2019-10-16
ViewSonic,VS17993,VA2756-4K-MHD,,27,3840,2160,VA LCD,18.79,0.17,0.15,400,,2023-11-10
ViewSonic,VS18086,VG2456,,23.8,1920,1080,IPS LCD,13.08,0.41,0.15,250,,2019-11-13
ViewSonic,VS18086,VG2456a,,23.8,1920,1080,TFT LCD,14.41,0.55,0.18,250,,2021-05-24
ViewSonic,VS18170,TD1655,,15.6,1920,1080,TFT LCD,7.31,0.25,0.12,250,,2020-07-17
ViewSonic,VS18172,VA1655,,15.6,1920,1080,TFT,6.03,0.37,0.35,250,,2021-07-29
ViewSonic,VS18172,VG1655,,15.6,1920,1080,TFT LCD,5.86,0.25,0.1,250,,2020-07-17
ViewSonic,VS18253,VS18253,VA2762-4K|VA2762-4K***|VA2762******|VG2762******|VG2762-4K|VG2762-4K***,26.9,3840,2160,TFT-LCD,20.88,0.19,0.12,350,,2023-09-22
ViewSonic,VS18302,VG2756-2K,VG2756a-2K,27,2560,1440,IPS LCD,19.65,0.59,0.2,350,,2020-08-10
ViewSonic,VS18303,VG2756-4K,,27,3840,2160,IPS LCD,18.71,0.41,0.21,350,,2020-08-10
ViewSonic,VS18402,VG2440V,,23.8,1920,1080,IPS LCD,11.84,0.24,0.13,250,,2020-11-06
ViewSonic,VS18464,VG2440,VG2440-1B,23.8,1920,1080,VA LCD,11.3,0.26,0.15,250,,2020-11-17
ViewSonic,VS18478,TD3207,,31.5,1920,1080,VA LCD,20.03,0.4,0.37,500,,2023-12-11
ViewSonic,VS18521,VA2247-mh,,21.5,1920,1080,TN LCD,12.33,0.35,0.18,250,,2021-06-14
ViewSonic,VS18522,VA2447-mh,VA2447-mhj,23.8,1920,1080,IPS LCD,13.37,0.26,0.18,250,,2021-03-10
ViewSonic,VS18524,VA2747-mh,VA2747-mhj,27,1920,1080,TN LCD,15.83,0.26,0.12,250,,2021-03-18
ViewSonic,VS18563,VA2459-smh,,23.8,1920,1080,IPS LCD,13.34,0.21,0.15,250,,2021-01-14
ViewSonic,VS18564,VA2759-smh,,27,1920,1080,TN LCD,13.99,0.23,0.17,250,,2021-01-22
ViewSonic,VS18588,TD2423d,,23.5,1920,1080,In-cell Self Capacitive type multi-point touch LCD,12.94,1.2,0.18,250,,2021-02-08
ViewSonic,VS18636,VX2267-mhd,,21.5,1920,1080,TN LCD,13.08,0.25,0.12,250,,2021-06-14
ViewSonic,VS18637,VX2467-mhd,,23.8,1920,1080,TN LCD,13.85,0.25,0.11,250,,2021-04-26
ViewSonic,VS18638,VX2767-mhd,,27,1920,1080,TN LCD,14.93,0.25,0.11,250,,2021-04-26
ViewSonic,VS18704,VP2756-2K,VP2756A-2K,27,2560,1440,IPS LCD,16.85,0.27,0.19,350,,2021-05-24
ViewSonic,VS18705,VP2756-4K,VP275-4K,27,3840,2160,IPS LCD,17.75,0.29,0.21,350,,2021-05-24
ViewSonic,VS18764,VA2447-mhu,,23.8,1920,1080,VA LCD,13.67,0.35,0.12,250,,2021-07-15
ViewSonic,VS18811,VA2215-mh,VA2215-h,21.5,1920,1080,IPS LCD,12.02,0.13,0.12,250,,2025-05-22
ViewSonic,VS18811,VS18811,VA2215-h|VA22***********,21.5,1920,1080,VA LCD,11.21,0.14,0.12,250,,2021-11-01
ViewSonic,VS18811,VS2247-MH,VS22**********,21.5,1920,1080,VA LCD,10.95,0.16,0.14,250,,2022-04-25
ViewSonic,VS18813,VS2447M,VS24********,23.5,1920,1080,VA LCD,12.68,0.15,0.14,250,,2023-09-11
ViewSonic,VS18845,VP3256-4K,VP3256A-4K,31.5,3840,2160,ADS,30.15,0.72,0.21,350,,2026-05-06
ViewSonic,VS18858,VA2715-2K-mhd,VA2715********|VS18*****,26.7,2560,1440,VA LCD,14.98,0.14,0.14,250,,2023-11-06
ViewSonic,VS18858,VA2715-2k-mhd,,27,2560,1440,VA LCD,16.94,0.14,0.12,250,,2021-11-17
ViewSonic,VS18859,TD2456,,23.8,1920,1080,TFT-LCD,17.15,0.36,0.25,282.3,,2021-10-21
ViewSonic,VS18891,VX1775,,17.3,1920,1080,TFT LCD,10.03,0.25,0.2,250,,2021-08-16
ViewSonic,VS18980,VG2448a,,23.8,1920,1080,IPS LCD,11.71,0.21,0.11,250,,2021-10-26
ViewSonic,VS18981,VG2748a,,27,1920,1080,IPS LCD,13.04,0.21,0.1,250,,2021-10-26
ViewSonic,VS18993,VP2786-4K,VP2786a-4K,27,3840,2160,IPS LCD,19.92,0.35,0.21,350,,2022-03-15
ViewSonic,VS19012,VX2418-PC-mhd,CVX24***********|VX2418|VX24***********,23.6,1920,1080,VA LCD,13.7,0.14,0.13,250,,2022-03-21
ViewSonic,VS19142,VG2240,,21.5,1920,1080,VA LCD,10.61,0.2,0.09,250,,2022-04-25
ViewSonic,VS19150,TD2465,,23.8,1920,1080,VA LCD,11.96,0.16,0.15,300,,2022-08-24
ViewSonic,VS19151,VS19151,VA3209M-3|VA3209**********|VA32**********,31.5,1920,1080,TFT-LCD,18.17,0.11,0.1,300,,2026-06-26
ViewSonic,VS19155,VS19155,VA3209-2K-mhd|VA3209-2K-MHD|VA3209-2K-MHD**********|VA3209-2K***********|VS3225**********|VS3225-2k|VS3225-2K,31.5,2560,1440,TFT-LCD,21.66,0.11,0.1,350,,2024-11-21
ViewSonic,VS19179,VP16,VP16-OLED,15.6,1920,1080,OLED,6.57,0.3,0.27,250,,2022-06-24
ViewSonic,VS19199,VG3248-2K,,31.5,2560,1440,IPS LCD,19.52,0.28,0.19,350,,2022-09-27
ViewSonic,VS19216,VG3456C,,34,3440,1440,TFT-LCD,26.76,0.29,0.26,280,,2023-03-28
ViewSonic,VS19248,VG2456V,,24,1920,1080,IPS LCD,13.78,0.54,0.26,250,,2022-10-18
ViewSonic,VS19251,VP2456,,23.8,1920,1080,IPS LCD,11.83,0.45,0.17,250,,2022-07-28
